"participant","year","signature","ratification","accession","succession","cat_ratify"
"Japan",1985,0,0,0,0,0
"Japan",1986,0,0,0,0,0
"Japan",1987,0,0,0,0,0
"Japan",1988,0,0,0,0,0
"Japan",1989,0,0,0,0,0
"Japan",1990,0,0,0,0,0
"Japan",1991,0,0,0,0,0
"Japan",1992,0,0,0,0,0
"Japan",1993,0,0,0,0,0
"Japan",1994,0,0,0,0,0
"Japan",1995,0,0,0,0,0
"Japan",1996,0,0,0,0,0
"Japan",1997,0,0,0,0,0
"Japan",1998,0,0,0,0,0
"Japan",1999,0,0,1,0,1
"Jordan",1981,0,0,0,0,0
"Jordan",1982,0,0,0,0,0
"Jordan",1983,0,0,0,0,0
"Jordan",1984,0,0,0,0,0
"Jordan",1985,0,0,0,0,0
"Jordan",1986,0,0,0,0,0
"Jordan",1987,0,0,0,0,0
"Jordan",1988,0,0,0,0,0
"Jordan",1989,0,0,0,0,0
"Jordan",1990,0,0,0,0,0
"Jordan",1991,0,0,1,0,1
"Jordan",1992,0,0,1,0,1
"Jordan",1993,0,0,1,0,1
"Jordan",1994,0,0,1,0,1
"Jordan",1995,0,0,1,0,1
"Jordan",1996,0,0,1,0,1
"Jordan",1997,0,0,1,0,1
"Jordan",1998,0,0,1,0,1
"Jordan",1999,0,0,1,0,1
"Kazakhstan",1981,0,0,0,0,0
"Kazakhstan",1982,0,0,0,0,0
"Kazakhstan",1983,0,0,0,0,0
"Kazakhstan",1984,0,0,0,0,0
"Kazakhstan",1985,0,0,0,0,0
"Kazakhstan",1986,0,0,0,0,0
"Kazakhstan",1987,0,0,0,0,0
"Kazakhstan",1988,0,0,0,0,0
"Kazakhstan",1989,0,0,0,0,0
"Kazakhstan",1990,0,0,0,0,0
"Kazakhstan",1991,0,0,0,0,0
"Kazakhstan",1992,0,0,0,0,0
"Kazakhstan",1993,0,0,0,0,0
"Kazakhstan",1994,0,0,0,0,0
"Kazakhstan",1995,0,0,0,0,0
"Kazakhstan",1996,0,0,0,0,0
"Kazakhstan",1997,0,0,0,0,0
"Kazakhstan",1998,0,0,1,0,1
"Kazakhstan",1999,0,0,1,0,1
"Kenya",1981,0,0,0,0,0
"Kenya",1982,0,0,0,0,0
"Kenya",1983,0,0,0,0,0
"Kenya",1984,0,0,0,0,0
"Kenya",1985,0,0,0,0,0
"Kenya",1986,0,0,0,0,0
"Kenya",1987,0,0,0,0,0
"Kenya",1988,0,0,0,0,0
"Kenya",1989,0,0,0,0,0
"Kenya",1990,0,0,0,0,0
"Kenya",1991,0,0,0,0,0
"Kenya",1992,0,0,0,0,0
"Kenya",1993,0,0,0,0,0
"Kenya",1994,0,0,0,0,0
"Kenya",1995,0,0,0,0,0
"Kenya",1996,0,0,0,0,0
"Kenya",1997,0,0,1,0,1
"Kenya",1998,0,0,1,0,1
"Kenya",1999,0,0,1,0,1
"Kuwait",1981,0,0,0,0,0
"Kuwait",1982,0,0,0,0,0
"Kuwait",1983,0,0,0,0,0
"Kuwait",1984,0,0,0,0,0
"Kuwait",1985,0,0,0,0,0
"Kuwait",1986,0,0,0,0,0
"Kuwait",1987,0,0,0,0,0
"Kuwait",1988,0,0,0,0,0
"Kuwait",1989,0,0,0,0,0
"Kuwait",1990,0,0,0,0,0
"Kuwait",1991,0,0,0,0,0
"Kuwait",1992,0,0,0,0,0
"Kuwait",1993,0,0,0,0,0
"Kuwait",1994,0,0,0,0,0
"Kuwait",1995,0,0,0,0,0
"Kuwait",1996,0,0,1,0,1
"Kuwait",1997,0,0,1,0,1
"Kuwait",1998,0,0,1,0,1
"Kuwait",1999,0,0,1,0,1
"Kyrgyzstan",1981,0,0,0,0,0
"Kyrgyzstan",1982,0,0,0,0,0
"Kyrgyzstan",1983,0,0,0,0,0
"Kyrgyzstan",1984,0,0,0,0,0
"Kyrgyzstan",1985,0,0,0,0,0
"Kyrgyzstan",1986,0,0,0,0,0
"Kyrgyzstan",1987,0,0,0,0,0
"Kyrgyzstan",1988,0,0,0,0,0
"Kyrgyzstan",1989,0,0,0,0,0
"Kyrgyzstan",1990,0,0,0,0,0
"Kyrgyzstan",1991,0,0,0,0,0
"Kyrgyzstan",1992,0,0,0,0,0
"Kyrgyzstan",1993,0,0,0,0,0
"Kyrgyzstan",1994,0,0,0,0,0
"Kyrgyzstan",1995,0,0,0,0,0
"Kyrgyzstan",1996,0,0,0,0,0
"Kyrgyzstan",1997,0,0,1,0,1
"Kyrgyzstan",1998,0,0,1,0,1
"Kyrgyzstan",1999,0,0,1,0,1
"Lao People's Democratic Republic",1981,0,0,0,0,0
"Lao People's Democratic Republic",1982,0,0,0,0,0
"Lao People's Democratic Republic",1983,0,0,0,0,0
"Lao People's Democratic Republic",1984,0,0,0,0,0
"Lao People's Democratic Republic",1985,0,0,0,0,0
"Lao People's Democratic Republic",1986,0,0,0,0,0
"Lao People's Democratic Republic",1987,0,0,0,0,0
"Lao People's Democratic Republic",1988,0,0,0,0,0
"Lao People's Democratic Republic",1989,0,0,0,0,0
"Lao People's Democratic Republic",1990,0,0,0,0,0
"Lao People's Democratic Republic",1991,0,0,0,0,0
"Lao People's Democratic Republic",1992,0,0,0,0,0
"Lao People's Democratic Republic",1993,0,0,0,0,0
"Lao People's Democratic Republic",1994,0,0,0,0,0
"Lao People's Democratic Republic",1995,0,0,0,0,0
"Lao People's Democratic Republic",1996,0,0,0,0,0
"Lao People's Democratic Republic",1997,0,0,0,0,0
"Lao People's Democratic Republic",1998,0,0,0,0,0
"Lao People's Democratic Republic",1999,0,0,0,0,0
"Latvia",1981,0,0,0,0,0
"Latvia",1982,0,0,0,0,0
"Latvia",1983,0,0,0,0,0
"Latvia",1984,0,0,0,0,0
"Latvia",1985,0,0,0,0,0
"Latvia",1986,0,0,0,0,0
"Latvia",1987,0,0,0,0,0
"Latvia",1988,0,0,0,0,0
"Latvia",1989,0,0,0,0,0
"Latvia",1990,0,0,0,0,0
"Latvia",1991,0,0,0,0,0
"Latvia",1992,0,0,1,0,1
"Latvia",1993,0,0,1,0,1
"Latvia",1994,0,0,1,0,1
"Latvia",1995,0,0,1,0,1
"Latvia",1996,0,0,1,0,1
"Latvia",1997,0,0,1,0,1
"Latvia",1998,0,0,1,0,1
"Latvia",1999,0,0,1,0,1
"Lebanon",1981,0,0,0,0,0
"Lebanon",1982,0,0,0,0,0
"Lebanon",1983,0,0,0,0,0
"Lebanon",1984,0,0,0,0,0
"Lebanon",1985,0,0,0,0,0
"Lebanon",1986,0,0,0,0,0
"Lebanon",1987,0,0,0,0,0
"Lebanon",1988,0,0,0,0,0
"Lebanon",1989,0,0,0,0,0
"Lebanon",1990,0,0,0,0,0
"Lebanon",1991,0,0,0,0,0
"Lebanon",1992,0,0,0,0,0
"Lebanon",1993,0,0,0,0,0
"Lebanon",1994,0,0,0,0,0
"Lebanon",1995,0,0,0,0,0
"Lebanon",1996,0,0,0,0,0
"Lebanon",1997,0,0,0,0,0
"Lebanon",1998,0,0,0,0,0
"Lebanon",1999,0,0,0,0,0
"Lesotho",1981,0,0,0,0,0
"Lesotho",1982,0,0,0,0,0
"Lesotho",1983,0,0,0,0,0
"Lesotho",1984,0,0,0,0,0
"Lesotho",1985,0,0,0,0,0
"Lesotho",1986,0,0,0,0,0
"Lesotho",1987,0,0,0,0,0
"Lesotho",1988,0,0,0,0,0
"Lesotho",1989,0,0,0,0,0
"Lesotho",1990,0,0,0,0,0
"Lesotho",1991,0,0,0,0,0
"Lesotho",1992,0,0,0,0,0
"Lesotho",1993,0,0,0,0,0
"Lesotho",1994,0,0,0,0,0
"Lesotho",1995,0,0,0,0,0
"Lesotho",1996,0,0,0,0,0
"Lesotho",1997,0,0,0,0,0
"Lesotho",1998,0,0,0,0,0
"Lesotho",1999,0,0,0,0,0
"Liberia",1981,0,0,0,0,0
"Liberia",1982,0,0,0,0,0
"Liberia",1983,0,0,0,0,0
"Liberia",1984,0,0,0,0,0
"Liberia",1985,0,0,0,0,0
"Liberia",1986,0,0,0,0,0
"Liberia",1987,0,0,0,0,0
"Liberia",1988,0,0,0,0,0
"Liberia",1989,0,0,0,0,0
"Liberia",1990,0,0,0,0,0
"Liberia",1991,0,0,0,0,0
"Liberia",1992,0,0,0,0,0
"Liberia",1993,0,0,0,0,0
"Liberia",1994,0,0,0,0,0
"Liberia",1995,0,0,0,0,0
"Liberia",1996,0,0,0,0,0
"Liberia",1997,0,0,0,0,0
"Liberia",1998,0,0,0,0,0
"Liberia",1999,0,0,0,0,0
"Libya",1981,0,0,0,0,0
"Libya",1982,0,0,0,0,0
"Libya",1983,0,0,0,0,0
"Libya",1984,0,0,0,0,0
"Libya",1985,0,0,0,0,0
"Libya",1986,0,0,0,0,0
"Libya",1987,0,0,0,0,0
"Libya",1988,0,0,0,0,0
"Libya",1989,0,0,1,0,1
"Libya",1990,0,0,1,0,1
"Libya",1991,0,0,1,0,1
"Libya",1992,0,0,1,0,1
"Libya",1993,0,0,1,0,1
"Libya",1994,0,0,1,0,1
"Libya",1995,0,0,1,0,1
"Libya",1996,0,0,1,0,1
"Libya",1997,0,0,1,0,1
"Libya",1998,0,0,1,0,1
"Libya",1999,0,0,1,0,1
"Liechtenstein",1981,0,0,0,0,0
"Liechtenstein",1982,0,0,0,0,0
"Liechtenstein",1983,0,0,0,0,0
"Liechtenstein",1984,0,0,0,0,0
"Liechtenstein",1985,1,0,0,0,0
"Liechtenstein",1986,1,0,0,0,0
"Liechtenstein",1987,1,0,0,0,0
"Liechtenstein",1988,1,0,0,0,0
"Liechtenstein",1989,1,0,0,0,0
"Liechtenstein",1990,1,1,0,0,1
"Liechtenstein",1991,1,1,0,0,1
"Liechtenstein",1992,1,1,0,0,1
"Liechtenstein",1993,1,1,0,0,1
"Liechtenstein",1994,1,1,0,0,1
"Liechtenstein",1995,1,1,0,0,1
"Liechtenstein",1996,1,1,0,0,1
"Liechtenstein",1997,1,1,0,0,1
"Liechtenstein",1998,1,1,0,0,1
"Liechtenstein",1999,1,1,0,0,1
"Lithuania",1981,0,0,0,0,0
"Lithuania",1982,0,0,0,0,0
"Lithuania",1983,0,0,0,0,0
"Lithuania",1984,0,0,0,0,0
"Lithuania",1985,0,0,0,0,0
"Lithuania",1986,0,0,0,0,0
"Lithuania",1987,0,0,0,0,0
"Lithuania",1988,0,0,0,0,0
"Lithuania",1989,0,0,0,0,0
"Lithuania",1990,0,0,0,0,0
"Lithuania",1991,0,0,0,0,0
"Lithuania",1992,0,0,0,0,0
"Lithuania",1993,0,0,0,0,0
"Lithuania",1994,0,0,0,0,0
"Lithuania",1995,0,0,0,0,0
"Lithuania",1996,0,0,1,0,1
"Lithuania",1997,0,0,1,0,1
"Lithuania",1998,0,0,1,0,1
"Lithuania",1999,0,0,1,0,1
"Luxembourg",1981,0,0,0,0,0
"Luxembourg",1982,0,0,0,0,0
"Luxembourg",1983,0,0,0,0,0
"Luxembourg",1984,0,0,0,0,0
"Luxembourg",1985,1,0,0,0,0
"Luxembourg",1986,1,0,0,0,0
"Luxembourg",1987,1,1,0,0,1
"Luxembourg",1988,1,1,0,0,1
"Luxembourg",1989,1,1,0,0,1
"Luxembourg",1990,1,1,0,0,1
"Luxembourg",1991,1,1,0,0,1
"Luxembourg",1992,1,1,0,0,1
"Luxembourg",1993,1,1,0,0,1
"Luxembourg",1994,1,1,0,0,1
"Luxembourg",1995,1,1,0,0,1
"Luxembourg",1996,1,1,0,0,1
"Luxembourg",1997,1,1,0,0,1
"Luxembourg",1998,1,1,0,0,1
"Luxembourg",1999,1,1,0,0,1
"Madagascar",1981,0,0,0,0,0
"Madagascar",1982,0,0,0,0,0
"Madagascar",1983,0,0,0,0,0
"Madagascar",1984,0,0,0,0,0
"Madagascar",1985,0,0,0,0,0
"Madagascar",1986,0,0,0,0,0
"Madagascar",1987,0,0,0,0,0
"Madagascar",1988,0,0,0,0,0
"Madagascar",1989,0,0,0,0,0
"Madagascar",1990,0,0,0,0,0
"Madagascar",1991,0,0,0,0,0
"Madagascar",1992,0,0,0,0,0
"Madagascar",1993,0,0,0,0,0
"Madagascar",1994,0,0,0,0,0
"Madagascar",1995,0,0,0,0,0
"Madagascar",1996,0,0,0,0,0
"Madagascar",1997,0,0,0,0,0
"Madagascar",1998,0,0,0,0,0
"Madagascar",1999,0,0,0,0,0
"Malawi",1981,0,0,0,0,0
"Malawi",1982,0,0,0,0,0
"Malawi",1983,0,0,0,0,0
"Malawi",1984,0,0,0,0,0
"Malawi",1985,0,0,0,0,0
"Malawi",1986,0,0,0,0,0
"Malawi",1987,0,0,0,0,0
"Malawi",1988,0,0,0,0,0
"Malawi",1989,0,0,0,0,0
"Malawi",1990,0,0,0,0,0
"Malawi",1991,0,0,0,0,0
"Malawi",1992,0,0,0,0,0
"Malawi",1993,0,0,0,0,0
"Malawi",1994,0,0,0,0,0
"Malawi",1995,0,0,0,0,0
"Malawi",1996,0,0,1,0,1
"Malawi",1997,0,0,1,0,1
"Malawi",1998,0,0,1,0,1
"Malawi",1999,0,0,1,0,1
"Maldives",1981,0,0,0,0,0
"Maldives",1982,0,0,0,0,0
"Maldives",1983,0,0,0,0,0
"Maldives",1984,0,0,0,0,0
"Maldives",1985,0,0,0,0,0
"Maldives",1986,0,0,0,0,0
"Maldives",1987,0,0,0,0,0
"Maldives",1988,0,0,0,0,0
"Maldives",1989,0,0,0,0,0
"Maldives",1990,0,0,0,0,0
"Maldives",1991,0,0,0,0,0
"Maldives",1992,0,0,0,0,0
"Maldives",1993,0,0,0,0,0
"Maldives",1994,0,0,0,0,0
"Maldives",1995,0,0,0,0,0
"Maldives",1996,0,0,0,0,0
"Maldives",1997,0,0,0,0,0
"Maldives",1998,0,0,0,0,0
"Maldives",1999,0,0,0,0,0
"Mali",1981,0,0,0,0,0
"Mali",1982,0,0,0,0,0
"Mali",1983,0,0,0,0,0
"Mali",1984,0,0,0,0,0
"Mali",1985,0,0,0,0,0
"Mali",1986,0,0,0,0,0
"Mali",1987,0,0,0,0,0
"Mali",1988,0,0,0,0,0
"Mali",1989,0,0,0,0,0
"Mali",1990,0,0,0,0,0
"Mali",1991,0,0,0,0,0
"Mali",1992,0,0,0,0,0
"Mali",1993,0,0,0,0,0
"Mali",1994,0,0,0,0,0
"Mali",1995,0,0,0,0,0
"Mali",1996,0,0,0,0,0
"Mali",1997,0,0,0,0,0
"Mali",1998,0,0,0,0,0
"Mali",1999,0,0,1,0,1
"Malta",1981,0,0,0,0,0
"Malta",1982,0,0,0,0,0
"Malta",1983,0,0,0,0,0
"Malta",1984,0,0,0,0,0
"Malta",1985,0,0,0,0,0
"Malta",1986,0,0,0,0,0
"Malta",1987,0,0,0,0,0
"Malta",1988,0,0,0,0,0
"Malta",1989,0,0,0,0,0
"Malta",1990,0,0,1,0,1
"Malta",1991,0,0,1,0,1
"Malta",1992,0,0,1,0,1
"Malta",1993,0,0,1,0,1
"Malta",1994,0,0,1,0,1
"Malta",1995,0,0,1,0,1
"Malta",1996,0,0,1,0,1
"Malta",1997,0,0,1,0,1
"Malta",1998,0,0,1,0,1
"Malta",1999,0,0,1,0,1
"Mauritania",1981,0,0,0,0,0
"Mauritania",1982,0,0,0,0,0
"Mauritania",1983,0,0,0,0,0
"Mauritania",1984,0,0,0,0,0
"Mauritania",1985,0,0,0,0,0
"Mauritania",1986,0,0,0,0,0
"Mauritania",1987,0,0,0,0,0
"Mauritania",1988,0,0,0,0,0
"Mauritania",1989,0,0,0,0,0
"Mauritania",1990,0,0,0,0,0
"Mauritania",1991,0,0,0,0,0
"Mauritania",1992,0,0,0,0,0
"Mauritania",1993,0,0,0,0,0
"Mauritania",1994,0,0,0,0,0
"Mauritania",1995,0,0,0,0,0
"Mauritania",1996,0,0,0,0,0
"Mauritania",1997,0,0,0,0,0
"Mauritania",1998,0,0,0,0,0
"Mauritania",1999,0,0,0,0,0
"Mauritius",1981,0,0,0,0,0
"Mauritius",1982,0,0,0,0,0
"Mauritius",1983,0,0,0,0,0
"Mauritius",1984,0,0,0,0,0
"Mauritius",1985,0,0,0,0,0
"Mauritius",1986,0,0,0,0,0
"Mauritius",1987,0,0,0,0,0
"Mauritius",1988,0,0,0,0,0
"Mauritius",1989,0,0,0,0,0
"Mauritius",1990,0,0,0,0,0
"Mauritius",1991,0,0,0,0,0
"Mauritius",1992,0,0,1,0,1
"Mauritius",1993,0,0,1,0,1
"Mauritius",1994,0,0,1,0,1
"Mauritius",1995,0,0,1,0,1
"Mauritius",1996,0,0,1,0,1
"Mauritius",1997,0,0,1,0,1
"Mauritius",1998,0,0,1,0,1
"Mauritius",1999,0,0,1,0,1
"Mexico",1981,0,0,0,0,0
"Mexico",1982,0,0,0,0,0
"Mexico",1983,0,0,0,0,0
"Mexico",1984,0,0,0,0,0
"Mexico",1985,1,0,0,0,0
"Mexico",1986,1,1,0,0,1
"Mexico",1987,1,1,0,0,1
"Mexico",1988,1,1,0,0,1
"Mexico",1989,1,1,0,0,1
"Mexico",1990,1,1,0,0,1
"Mexico",1991,1,1,0,0,1
"Mexico",1992,1,1,0,0,1
"Mexico",1993,1,1,0,0,1
"Mexico",1994,1,1,0,0,1
"Mexico",1995,1,1,0,0,1
"Mexico",1996,1,1,0,0,1
"Mexico",1997,1,1,0,0,1
"Mexico",1998,1,1,0,0,1
"Mexico",1999,1,1,0,0,1
"Monaco",1981,0,0,0,0,0
"Monaco",1982,0,0,0,0,0
"Monaco",1983,0,0,0,0,0
"Monaco",1984,0,0,0,0,0
"Monaco",1985,0,0,0,0,0
"Monaco",1986,0,0,0,0,0
"Monaco",1987,0,0,0,0,0
"Monaco",1988,0,0,0,0,0
"Monaco",1989,0,0,0,0,0
"Monaco",1990,0,0,0,0,0
"Monaco",1991,0,0,1,0,1
"Monaco",1992,0,0,1,0,1
"Monaco",1993,0,0,1,0,1
"Monaco",1994,0,0,1,0,1
"Monaco",1995,0,0,1,0,1
"Monaco",1996,0,0,1,0,1
"Monaco",1997,0,0,1,0,1
"Monaco",1998,0,0,1,0,1
"Monaco",1999,0,0,1,0,1
"Mongolia",1981,0,0,0,0,0
"Mongolia",1982,0,0,0,0,0
"Mongolia",1983,0,0,0,0,0
"Mongolia",1984,0,0,0,0,0
"Mongolia",1985,0,0,0,0,0
"Mongolia",1986,0,0,0,0,0
"Mongolia",1987,0,0,0,0,0
"Mongolia",1988,0,0,0,0,0
"Mongolia",1989,0,0,0,0,0
"Mongolia",1990,0,0,0,0,0
"Mongolia",1991,0,0,0,0,0
"Mongolia",1992,0,0,0,0,0
"Mongolia",1993,0,0,0,0,0
"Mongolia",1994,0,0,0,0,0
"Mongolia",1995,0,0,0,0,0
"Mongolia",1996,0,0,0,0,0
"Mongolia",1997,0,0,0,0,0
"Mongolia",1998,0,0,0,0,0
"Mongolia",1999,0,0,0,0,0
"Montenegro",1981,0,0,0,0,0
"Montenegro",1982,0,0,0,0,0
"Montenegro",1983,0,0,0,0,0
"Montenegro",1984,0,0,0,0,0
"Montenegro",1985,0,0,0,0,0
"Montenegro",1986,0,0,0,0,0
"Montenegro",1987,0,0,0,0,0
"Montenegro",1988,0,0,0,0,0
"Montenegro",1989,0,0,0,0,0
"Montenegro",1990,0,0,0,0,0
"Montenegro",1991,0,0,0,0,0
"Montenegro",1992,0,0,0,0,0
"Montenegro",1993,0,0,0,0,0
"Montenegro",1994,0,0,0,0,0
"Montenegro",1995,0,0,0,0,0
"Montenegro",1996,0,0,0,0,0
"Montenegro",1997,0,0,0,0,0
"Montenegro",1998,0,0,0,0,0
"Montenegro",1999,0,0,0,0,0
"Morocco",1981,0,0,0,0,0
"Morocco",1982,0,0,0,0,0
"Morocco",1983,0,0,0,0,0
"Morocco",1984,0,0,0,0,0
"Morocco",1985,0,0,0,0,0
"Morocco",1986,1,0,0,0,0
"Morocco",1987,1,0,0,0,0
"Morocco",1988,1,0,0,0,0
"Morocco",1989,1,0,0,0,0
"Morocco",1990,1,0,0,0,0
"Morocco",1991,1,0,0,0,0
"Morocco",1992,1,0,0,0,0
"Morocco",1993,1,1,0,0,1
"Morocco",1994,1,1,0,0,1
"Morocco",1995,1,1,0,0,1
"Morocco",1996,1,1,0,0,1
"Morocco",1997,1,1,0,0,1
"Morocco",1998,1,1,0,0,1
"Morocco",1999,1,1,0,0,1
"Mozambique",1981,0,0,0,0,0
"Mozambique",1982,0,0,0,0,0
"Mozambique",1983,0,0,0,0,0
"Mozambique",1984,0,0,0,0,0
"Mozambique",1985,0,0,0,0,0
"Mozambique",1986,0,0,0,0,0
"Mozambique",1987,0,0,0,0,0
"Mozambique",1988,0,0,0,0,0
"Mozambique",1989,0,0,0,0,0
"Mozambique",1990,0,0,0,0,0
"Mozambique",1991,0,0,0,0,0
"Mozambique",1992,0,0,0,0,0
"Mozambique",1993,0,0,0,0,0
"Mozambique",1994,0,0,0,0,0
"Mozambique",1995,0,0,0,0,0
"Mozambique",1996,0,0,0,0,0
"Mozambique",1997,0,0,0,0,0
"Mozambique",1998,0,0,0,0,0
"Mozambique",1999,0,0,1,0,1
"Namibia",1981,0,0,0,0,0
"Namibia",1982,0,0,0,0,0
"Namibia",1983,0,0,0,0,0
"Namibia",1984,0,0,0,0,0
"Namibia",1985,0,0,0,0,0
"Namibia",1986,0,0,0,0,0
"Namibia",1987,0,0,0,0,0
"Namibia",1988,0,0,0,0,0
"Namibia",1989,0,0,0,0,0
"Namibia",1990,0,0,0,0,0
"Namibia",1991,0,0,0,0,0
"Namibia",1992,0,0,0,0,0
"Namibia",1993,0,0,0,0,0
"Namibia",1994,0,0,1,0,1
"Namibia",1995,0,0,1,0,1
"Namibia",1996,0,0,1,0,1
"Namibia",1997,0,0,1,0,1
"Namibia",1998,0,0,1,0,1
"Namibia",1999,0,0,1,0,1
"Nauru",1981,0,0,0,0,0
"Nauru",1982,0,0,0,0,0
"Nauru",1983,0,0,0,0,0
"Nauru",1984,0,0,0,0,0
"Nauru",1985,0,0,0,0,0
"Nauru",1986,0,0,0,0,0
"Nauru",1987,0,0,0,0,0
"Nauru",1988,0,0,0,0,0
"Nauru",1989,0,0,0,0,0
"Nauru",1990,0,0,0,0,0
"Nauru",1991,0,0,0,0,0
"Nauru",1992,0,0,0,0,0
"Nauru",1993,0,0,0,0,0
"Nauru",1994,0,0,0,0,0
"Nauru",1995,0,0,0,0,0
"Nauru",1996,0,0,0,0,0
"Nauru",1997,0,0,0,0,0
"Nauru",1998,0,0,0,0,0
"Nauru",1999,0,0,0,0,0
"Nepal",1981,0,0,0,0,0
"Nepal",1982,0,0,0,0,0
"Nepal",1983,0,0,0,0,0
"Nepal",1984,0,0,0,0,0
"Nepal",1985,0,0,0,0,0
"Nepal",1986,0,0,0,0,0
"Nepal",1987,0,0,0,0,0
"Nepal",1988,0,0,0,0,0
"Nepal",1989,0,0,0,0,0
"Nepal",1990,0,0,0,0,0
"Nepal",1991,0,0,1,0,1
"Nepal",1992,0,0,1,0,1
"Nepal",1993,0,0,1,0,1
"Nepal",1994,0,0,1,0,1
"Nepal",1995,0,0,1,0,1
"Nepal",1996,0,0,1,0,1
"Nepal",1997,0,0,1,0,1
"Nepal",1998,0,0,1,0,1
"Nepal",1999,0,0,1,0,1
"Netherlands",1981,0,0,0,0,0
"Netherlands",1982,0,0,0,0,0
"Netherlands",1983,0,0,0,0,0
"Netherlands",1984,0,0,0,0,0
"Netherlands",1985,1,0,0,0,0
"Netherlands",1986,1,0,0,0,0
"Netherlands",1987,1,0,0,0,0
"Netherlands",1988,1,1,0,0,1
"Netherlands",1989,1,1,0,0,1
"Netherlands",1990,1,1,0,0,1
"Netherlands",1991,1,1,0,0,1
"Netherlands",1992,1,1,0,0,1
"Netherlands",1993,1,1,0,0,1
"Netherlands",1994,1,1,0,0,1
"Netherlands",1995,1,1,0,0,1
"Netherlands",1996,1,1,0,0,1
"Netherlands",1997,1,1,0,0,1
"Netherlands",1998,1,1,0,0,1
"Netherlands",1999,1,1,0,0,1
"New Zealand",1981,0,0,0,0,0
"New Zealand",1982,0,0,0,0,0
"New Zealand",1983,0,0,0,0,0
"New Zealand",1984,0,0,0,0,0
"New Zealand",1985,0,0,0,0,0
"New Zealand",1986,1,0,0,0,0
"New Zealand",1987,1,0,0,0,0
"New Zealand",1988,1,0,0,0,0
"New Zealand",1989,1,1,0,0,1
"New Zealand",1990,1,1,0,0,1
"New Zealand",1991,1,1,0,0,1
"New Zealand",1992,1,1,0,0,1
"New Zealand",1993,1,1,0,0,1
"New Zealand",1994,1,1,0,0,1
"New Zealand",1995,1,1,0,0,1
"New Zealand",1996,1,1,0,0,1
"New Zealand",1997,1,1,0,0,1
"New Zealand",1998,1,1,0,0,1
"New Zealand",1999,1,1,0,0,1
"Nicaragua",1981,0,0,0,0,0
"Nicaragua",1982,0,0,0,0,0
"Nicaragua",1983,0,0,0,0,0
"Nicaragua",1984,0,0,0,0,0
"Nicaragua",1985,1,0,0,0,0
"Nicaragua",1986,1,0,0,0,0
"Nicaragua",1987,1,0,0,0,0
"Nicaragua",1988,1,0,0,0,0
"Nicaragua",1989,1,0,0,0,0
"Nicaragua",1990,1,0,0,0,0
"Nicaragua",1991,1,0,0,0,0
"Nicaragua",1992,1,0,0,0,0
"Nicaragua",1993,1,0,0,0,0
"Nicaragua",1994,1,0,0,0,0
"Nicaragua",1995,1,0,0,0,0
"Nicaragua",1996,1,0,0,0,0
"Nicaragua",1997,1,0,0,0,0
"Nicaragua",1998,1,0,0,0,0
"Nicaragua",1999,1,0,0,0,0
"Niger",1981,0,0,0,0,0
"Niger",1982,0,0,0,0,0
"Niger",1983,0,0,0,0,0
"Niger",1984,0,0,0,0,0
"Niger",1985,0,0,0,0,0
"Niger",1986,0,0,0,0,0
"Niger",1987,0,0,0,0,0
"Niger",1988,0,0,0,0,0
"Niger",1989,0,0,0,0,0
"Niger",1990,0,0,0,0,0
"Niger",1991,0,0,0,0,0
"Niger",1992,0,0,0,0,0
"Niger",1993,0,0,0,0,0
"Niger",1994,0,0,0,0,0
"Niger",1995,0,0,0,0,0
"Niger",1996,0,0,0,0,0
"Niger",1997,0,0,0,0,0
"Niger",1998,0,0,1,0,1
"Niger",1999,0,0,1,0,1
"Nigeria",1981,0,0,0,0,0
"Nigeria",1982,0,0,0,0,0
"Nigeria",1983,0,0,0,0,0
"Nigeria",1984,0,0,0,0,0
"Nigeria",1985,0,0,0,0,0
"Nigeria",1986,0,0,0,0,0
"Nigeria",1987,0,0,0,0,0
"Nigeria",1988,1,0,0,0,0
"Nigeria",1989,1,0,0,0,0
"Nigeria",1990,1,0,0,0,0
"Nigeria",1991,1,0,0,0,0
"Nigeria",1992,1,0,0,0,0
"Nigeria",1993,1,0,0,0,0
"Nigeria",1994,1,0,0,0,0
"Nigeria",1995,1,0,0,0,0
"Nigeria",1996,1,0,0,0,0
"Nigeria",1997,1,0,0,0,0
"Nigeria",1998,1,0,0,0,0
"Nigeria",1999,1,0,0,0,0
"Norway",1981,0,0,0,0,0
"Norway",1982,0,0,0,0,0
"Norway",1983,0,0,0,0,0
"Norway",1984,0,0,0,0,0
"Norway",1985,1,0,0,0,0
"Norway",1986,1,1,0,0,1
"Norway",1987,1,1,0,0,1
"Norway",1988,1,1,0,0,1
"Norway",1989,1,1,0,0,1
"Norway",1990,1,1,0,0,1
"Norway",1991,1,1,0,0,1
"Norway",1992,1,1,0,0,1
"Norway",1993,1,1,0,0,1
"Norway",1994,1,1,0,0,1
"Norway",1995,1,1,0,0,1
"Norway",1996,1,1,0,0,1
"Norway",1997,1,1,0,0,1
"Norway",1998,1,1,0,0,1
"Norway",1999,1,1,0,0,1
"Pakistan",1981,0,0,0,0,0
"Pakistan",1982,0,0,0,0,0
"Pakistan",1983,0,0,0,0,0
"Pakistan",1984,0,0,0,0,0
"Pakistan",1985,0,0,0,0,0
